0,1,2,3,4,5,6,7,8,9,10,11
0.04964539007092199,3.0,2.0,4.0,7.0,1.0,1.0,0.0,12.0,6,0,7010
0.22517730496453903,6.0,2.0,0.0,7.0,1.0,0.0,1.0,18.0,5,1,15147
0.2269503546099291,6.0,2.0,1.0,5.0,1.0,3.0,1.0,9.0,3,1,18260
0.16134751773049646,2.0,3.0,0.0,7.0,1.0,1.0,3.0,21.0,5,0,8855
0.04964539007092199,3.0,2.0,4.0,7.0,1.0,0.0,3.0,21.0,3,0,6093
0.028368794326241138,1.0,4.0,3.0,7.0,0.0,3.0,3.0,18.0,3,0,2050
0.1400709219858156,4.0,3.0,0.0,7.0,1.0,2.0,3.0,6.0,6,0,14151
0.06205673758865248,4.0,2.0,5.0,7.0,1.0,0.0,2.0,1.0,3,0,10262
0.06382978723404256,1.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,4,0,6528
0.1702127659574468,6.0,2.0,1.0,7.0,1.0,1.0,3.0,24.0,5,0,14067
0.4343971631205674,1.0,0.0,1.0,5.0,0.0,0.0,3.0,12.0,6,0,25703
0.07801418439716312,3.0,3.0,0.0,7.0,1.0,2.0,3.0,24.0,5,0,4226
0.060283687943262415,1.0,0.0,5.0,7.0,0.0,1.0,1.0,15.0,3,0,7276
0.423758865248227,0.0,3.0,1.0,7.0,0.0,3.0,3.0,27.0,5,0,4107
0.060283687943262415,8.0,0.0,5.0,6.0,0.0,0.0,0.0,24.0,3,1,3527
0.5673758865248227,1.0,2.0,1.0,7.0,1.0,0.0,0.0,15.0,5,0,6587
0.2393617021276596,1.0,2.0,0.0,7.0,2.0,0.0,2.0,12.0,5,1,12646
0.06205673758865248,3.0,3.0,2.0,7.0,1.0,2.0,3.0,15.0,6,1,4226
0.2127659574468085,6.0,2.0,1.0,7.0,1.0,0.0,2.0,1.0,6,1,12717
0.4645390070921986,0.0,0.0,5.0,7.0,0.0,0.0,3.0,1.0,3,0,4483
0.060283687943262415,10.0,0.0,2.0,7.0,0.0,0.0,1.0,9.0,5,0,4668
0.5053191489361702,0.0,3.0,1.0,7.0,1.0,2.0,0.0,27.0,5,0,5162
0.05851063829787234,3.0,0.0,0.0,7.0,0.0,3.0,1.0,15.0,3,0,4423
0.0549645390070922,10.0,0.0,2.0,7.0,0.0,2.0,2.0,27.0,4,1,5613
0.25531914893617025,3.0,1.0,1.0,7.0,0.0,0.0,2.0,27.0,5,0,6297
0.4875886524822695,6.0,2.0,1.0,7.0,1.0,0.0,3.0,15.0,6,1,16863
0.0549645390070922,4.0,2.0,0.0,7.0,1.0,3.0,1.0,12.0,5,1,12373
0.16843971631205673,4.0,3.0,0.0,5.0,1.0,0.0,1.0,6.0,6,0,10844
0.4521276595744681,1.0,2.0,1.0,7.0,2.0,3.0,2.0,6.0,6,0,10441
0.19326241134751773,6.0,2.0,1.0,7.0,1.0,0.0,1.0,24.0,6,0,9856
0.10106382978723405,3.0,3.0,0.0,7.0,1.0,0.0,1.0,24.0,3,1,6303
0.060283687943262415,8.0,0.0,5.0,6.0,0.0,0.0,0.0,15.0,3,0,5469
0.2624113475177305,4.0,0.0,5.0,7.0,1.0,0.0,3.0,6.0,3,0,16736
0.25354609929078015,4.0,2.0,1.0,5.0,1.0,0.0,2.0,21.0,5,0,12239
0.09042553191489362,4.0,2.0,3.0,7.0,1.0,3.0,3.0,6.0,3,0,10262
0.5212765957446809,3.0,4.0,1.0,7.0,0.0,2.0,3.0,15.0,5,0,4784
0.03191489361702128,3.0,4.0,3.0,7.0,0.0,0.0,0.0,9.0,5,0,4049
0.1595744680851064,6.0,2.0,1.0,7.0,1.0,2.0,3.0,15.0,5,0,8073
0.06382978723404256,4.0,0.0,2.0,7.0,1.0,0.0,2.0,12.0,4,0,17471
0.3599290780141844,1.0,0.0,5.0,7.0,1.0,0.0,3.0,9.0,3,1,10657
0.299645390070922,10.0,1.0,1.0,7.0,0.0,0.0,3.0,27.0,5,0,11982
0.5212765957446809,4.0,0.0,1.0,7.0,1.0,2.0,0.0,27.0,3,0,13555
0.047872340425531915,4.0,2.0,4.0,7.0,2.0,0.0,3.0,12.0,5,1,13376
0.07801418439716312,0.0,3.0,0.0,7.0,1.0,0.0,0.0,9.0,6,1,6857
0.11347517730496455,3.0,2.0,1.0,7.0,1.0,0.0,1.0,15.0,6,1,5298
0.24822695035460993,2.0,2.0,0.0,7.0,1.0,0.0,1.0,21.0,5,0,6841
0.06914893617021277,3.0,0.0,1.0,7.0,0.0,1.0,0.0,21.0,6,0,4823
0.1702127659574468,3.0,3.0,5.0,7.0,0.0,0.0,2.0,15.0,3,0,4174
0.37056737588652483,1.0,2.0,5.0,7.0,2.0,0.0,2.0,18.0,3,0,8236
0.5265957446808511,4.0,2.0,1.0,5.0,1.0,2.0,2.0,27.0,5,0,12898
0.11702127659574468,1.0,0.0,0.0,5.0,0.0,0.0,1.0,12.0,6,0,6961
0.05319148936170213,3.0,3.0,0.0,7.0,0.0,1.0,1.0,6.0,5,0,5224
0.05851063829787234,3.0,2.0,0.0,7.0,1.0,2.0,0.0,24.0,3,1,6827
0.060283687943262415,1.0,0.0,2.0,7.0,0.0,1.0,1.0,18.0,4,0,6121
0.3067375886524823,4.0,2.0,1.0,5.0,1.0,1.0,3.0,9.0,5,0,12373
0.6524822695035462,1.0,3.0,0.0,7.0,2.0,0.0,1.0,15.0,5,0,12723
0.648936170212766,1.0,3.0,0.0,7.0,2.0,1.0,3.0,24.0,3,1,12835
0.05851063829787234,10.0,0.0,5.0,7.0,0.0,0.0,1.0,15.0,3,0,6138
0.31028368794326244,4.0,0.0,1.0,7.0,1.0,2.0,3.0,6.0,6,0,7832
0.19148936170212766,2.0,2.0,1.0,7.0,1.0,0.0,2.0,1.0,4,0,5281
0.16312056737588654,8.0,2.0,1.0,7.0,1.0,3.0,3.0,9.0,6,1,4957
0.2517730496453901,1.0,2.0,0.0,7.0,0.0,0.0,3.0,1.0,4,0,5411
0.10283687943262412,3.0,3.0,0.0,7.0,1.0,1.0,3.0,15.0,5,0,5380
0.05319148936170213,8.0,3.0,0.0,6.0,0.0,2.0,2.0,21.0,4,1,4807
0.056737588652482275,6.0,2.0,2.0,7.0,1.0,0.0,3.0,15.0,6,1,14067
0.423758865248227,6.0,2.0,1.0,7.0,1.0,3.0,3.0,24.0,6,0,7038
0.056737588652482275,3.0,3.0,0.0,7.0,0.0,3.0,3.0,21.0,4,1,4804
0.04964539007092199,8.0,1.0,4.0,6.0,0.0,2.0,3.0,27.0,3,0,3332
0.05319148936170213,3.0,3.0,0.0,7.0,0.0,1.0,1.0,6.0,4,1,4174
0.3049645390070922,4.0,2.0,1.0,7.0,2.0,0.0,1.0,27.0,3,0,14237
0.05851063829787234,1.0,0.0,5.0,7.0,0.0,0.0,0.0,3.0,3,1,8851
0.060283687943262415,3.0,2.0,2.0,7.0,1.0,3.0,3.0,18.0,5,1,6093
0.23404255319148937,0.0,0.0,1.0,7.0,0.0,0.0,3.0,9.0,6,1,4483
0.060283687943262415,2.0,3.0,2.0,7.0,1.0,3.0,3.0,1.0,6,1,8855
0.2712765957446809,6.0,2.0,1.0,7.0,1.0,0.0,3.0,15.0,6,1,9646
0.33865248226950356,1.0,3.0,0.0,7.0,2.0,0.0,3.0,24.0,3,1,11853
0.047872340425531915,3.0,1.0,4.0,7.0,0.0,1.0,1.0,27.0,3,0,3384
0.06205673758865248,3.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,6,1,4823
0.8085106382978724,4.0,2.0,1.0,7.0,1.0,0.0,2.0,21.0,3,0,10262
0.30851063829787234,4.0,3.0,0.0,5.0,1.0,3.0,0.0,6.0,6,0,10539
0.1773049645390071,3.0,2.0,1.0,7.0,1.0,2.0,3.0,12.0,6,0,5883
0.46808510638297873,1.0,0.0,1.0,7.0,0.0,1.0,1.0,9.0,6,1,4441
0.0549645390070922,0.0,3.0,0.0,7.0,1.0,0.0,1.0,3.0,6,0,4409
0.2021276595744681,1.0,2.0,5.0,5.0,1.0,0.0,3.0,15.0,3,0,7174
0.17907801418439717,8.0,3.0,1.0,7.0,0.0,2.0,2.0,6.0,3,0,3841
0.12943262411347517,0.0,0.0,5.0,5.0,0.0,1.0,0.0,18.0,3,0,4282
0.056737588652482275,0.0,2.0,2.0,7.0,1.0,0.0,1.0,9.0,6,1,6253
0.21808510638297873,6.0,2.0,1.0,7.0,1.0,0.0,1.0,21.0,3,0,9646
0.28368794326241137,1.0,2.0,1.0,7.0,2.0,0.0,2.0,21.0,5,0,10861
0.2446808510638298,4.0,3.0,0.0,7.0,1.0,0.0,3.0,1.0,4,0,10953
0.1595744680851064,4.0,0.0,5.0,7.0,1.0,0.0,2.0,18.0,3,0,14815
0.2872340425531915,3.0,2.0,1.0,7.0,1.0,0.0,3.0,6.0,3,0,14871
0.03191489361702128,8.0,4.0,3.0,7.0,0.0,3.0,3.0,3.0,4,0,1759
0.4663120567375887,3.0,0.0,1.0,5.0,0.0,3.0,0.0,27.0,3,0,4823
0.299645390070922,4.0,0.0,1.0,7.0,1.0,3.0,2.0,21.0,3,0,36235
0.060283687943262415,4.0,2.0,5.0,7.0,2.0,2.0,3.0,9.0,3,1,10368
0.5283687943262412,3.0,1.0,1.0,7.0,0.0,0.0,3.0,12.0,6,0,3384
0.5780141843971631,4.0,2.0,1.0,7.0,2.0,0.0,1.0,24.0,6,0,13882
0.13829787234042554,6.0,2.0,1.0,7.0,1.0,2.0,3.0,3.0,6,0,7198
0.06560283687943262,1.0,2.0,1.0,7.0,0.0,2.0,3.0,12.0,5,1,6304
0.45567375886524825,4.0,3.0,0.0,7.0,1.0,2.0,1.0,1.0,5,0,11467
0.6826241134751774,4.0,2.0,1.0,7.0,2.0,0.0,2.0,9.0,3,1,19329
0.06382978723404256,4.0,0.0,2.0,7.0,0.0,0.0,0.0,27.0,6,0,8016
0.19680851063829788,1.0,3.0,0.0,7.0,1.0,0.0,1.0,1.0,5,0,10203
0.5319148936170213,4.0,3.0,0.0,7.0,1.0,2.0,2.0,9.0,5,0,10624
0.3067375886524823,4.0,2.0,1.0,7.0,1.0,1.0,3.0,1.0,6,1,14714
0.26063829787234044,4.0,3.0,0.0,5.0,1.0,3.0,0.0,6.0,5,0,9663
0.11524822695035461,3.0,2.0,1.0,7.0,1.0,3.0,0.0,24.0,6,0,5636
0.42907801418439717,4.0,2.0,1.0,5.0,1.0,3.0,2.0,12.0,6,0,10262
0.5514184397163121,4.0,3.0,0.0,7.0,1.0,0.0,2.0,6.0,5,0,14151
0.4804964539007092,8.0,2.0,1.0,5.0,1.0,1.0,1.0,27.0,6,0,5264
0.04964539007092199,3.0,3.0,4.0,7.0,0.0,2.0,3.0,27.0,5,0,4778
0.29609929078014185,6.0,2.0,1.0,7.0,1.0,0.0,3.0,6.0,3,0,17267
0.29609929078014185,4.0,3.0,1.0,5.0,1.0,0.0,1.0,9.0,5,0,12681
0.06382978723404256,4.0,2.0,5.0,7.0,1.0,0.0,3.0,3.0,3,1,15764
0.19326241134751773,1.0,3.0,0.0,7.0,1.0,0.0,2.0,12.0,5,1,8576
0.5230496453900709,3.0,0.0,1.0,5.0,0.0,2.0,2.0,27.0,3,0,4823
0.425531914893617,1.0,3.0,0.0,7.0,2.0,0.0,0.0,21.0,5,0,14687
0.2765957446808511,6.0,2.0,1.0,7.0,1.0,0.0,3.0,3.0,6,0,13797
0.5567375886524822,4.0,2.0,1.0,5.0,1.0,3.0,3.0,15.0,6,1,10262
0.2446808510638298,4.0,3.0,0.0,7.0,1.0,0.0,3.0,21.0,5,0,14151
0.06560283687943262,4.0,0.0,2.0,7.0,0.0,2.0,3.0,15.0,4,0,7229
0.374113475177305,4.0,3.0,0.0,5.0,1.0,1.0,0.0,12.0,6,0,8529
0.2624113475177305,6.0,2.0,1.0,7.0,1.0,0.0,2.0,9.0,6,1,10877
0.25,4.0,3.0,0.0,5.0,1.0,0.0,2.0,15.0,5,0,10844
0.04964539007092199,3.0,1.0,4.0,7.0,0.0,1.0,1.0,6.0,6,0,4332
0.047872340425531915,8.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,5,0,3597
0.04964539007092199,3.0,1.0,4.0,7.0,0.0,0.0,0.0,27.0,5,0,3850
0.3599290780141844,3.0,2.0,1.0,5.0,1.0,0.0,2.0,9.0,6,1,6442
0.42907801418439717,1.0,3.0,0.0,7.0,2.0,0.0,0.0,12.0,5,1,11432
0.06382978723404256,4.0,0.0,2.0,5.0,0.0,0.0,0.0,12.0,5,1,5198
0.2641843971631206,4.0,2.0,1.0,5.0,1.0,1.0,3.0,27.0,5,0,12898
0.4804964539007092,1.0,2.0,1.0,5.0,0.0,1.0,3.0,12.0,6,0,4939
0.2872340425531915,4.0,2.0,1.0,5.0,2.0,0.0,2.0,3.0,6,0,10368
0.1595744680851064,4.0,3.0,5.0,7.0,1.0,0.0,2.0,18.0,3,0,11467
0.05319148936170213,6.0,2.0,0.0,7.0,1.0,2.0,3.0,1.0,3,0,8073
0.05141843971631206,8.0,3.0,0.0,6.0,1.0,0.0,0.0,9.0,6,0,3841
0.46985815602836883,4.0,2.0,1.0,7.0,1.0,3.0,2.0,6.0,6,0,14714
0.5035460992907802,3.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,6,0,4823
0.060283687943262415,10.0,0.0,2.0,7.0,0.0,3.0,3.0,27.0,6,0,4878
0.32269503546099293,4.0,3.0,0.0,5.0,1.0,2.0,0.0,6.0,5,0,7757
0.04964539007092199,3.0,2.0,4.0,7.0,1.0,0.0,0.0,27.0,3,0,7010
0.06382978723404256,3.0,0.0,2.0,7.0,0.0,3.0,3.0,6.0,5,0,3943
0.15070921985815602,4.0,2.0,1.0,5.0,2.0,0.0,1.0,9.0,5,0,15544
0.06382978723404256,3.0,0.0,2.0,7.0,0.0,3.0,3.0,12.0,4,0,4990
0.24645390070921988,4.0,0.0,5.0,5.0,1.0,3.0,0.0,18.0,3,0,11087
0.24645390070921988,4.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,3,0,31825
0.060283687943262415,1.0,2.0,2.0,7.0,2.0,0.0,2.0,1.0,4,0,10441
0.05851063829787234,1.0,0.0,2.0,7.0,0.0,2.0,1.0,21.0,6,0,4441
0.22163120567375888,10.0,1.0,5.0,7.0,0.0,0.0,3.0,6.0,3,0,11982
0.060283687943262415,4.0,3.0,2.0,7.0,1.0,0.0,3.0,9.0,5,0,10844
0.46985815602836883,10.0,3.0,1.0,5.0,1.0,3.0,3.0,12.0,6,0,8610
0.5460992907801419,1.0,3.0,0.0,7.0,1.0,1.0,2.0,1.0,4,0,7893
0.1702127659574468,6.0,2.0,1.0,7.0,1.0,1.0,3.0,24.0,6,0,13587
0.13652482269503546,6.0,2.0,1.0,7.0,1.0,1.0,2.0,9.0,4,0,6481
0.28368794326241137,4.0,3.0,0.0,7.0,1.0,2.0,0.0,18.0,5,1,13584
0.04964539007092199,8.0,1.0,4.0,6.0,0.0,2.0,3.0,15.0,5,0,3543
0.16134751773049646,3.0,2.0,1.0,7.0,1.0,0.0,1.0,9.0,6,1,6442
0.060283687943262415,8.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,6,0,3919
0.5496453900709221,4.0,3.0,0.0,5.0,1.0,2.0,3.0,24.0,5,0,14781
0.20921985815602837,3.0,3.0,0.0,5.0,1.0,0.0,3.0,9.0,5,0,4565
0.1843971631205674,6.0,2.0,1.0,7.0,2.0,0.0,3.0,15.0,5,0,18275
0.26063829787234044,4.0,2.0,1.0,7.0,2.0,0.0,1.0,21.0,5,0,15129
0.5709219858156028,4.0,3.0,0.0,5.0,1.0,0.0,0.0,21.0,5,0,9663
0.10460992907801418,4.0,0.0,5.0,7.0,0.0,1.0,0.0,15.0,3,0,8016
0.04964539007092199,10.0,0.0,4.0,7.0,0.0,1.0,3.0,3.0,6,0,4878
0.2127659574468085,3.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,6,1,3943
0.0549645390070922,4.0,3.0,0.0,7.0,1.0,3.0,3.0,12.0,5,1,9899
0.060283687943262415,3.0,0.0,2.0,7.0,0.0,3.0,3.0,9.0,4,0,4823
0.624113475177305,4.0,3.0,1.0,7.0,1.0,3.0,2.0,9.0,5,0,14781
0.19858156028368795,4.0,3.0,1.0,5.0,1.0,0.0,0.0,9.0,5,0,13941
0.3404255319148936,8.0,4.0,0.0,7.0,0.0,3.0,1.0,21.0,5,0,2175
0.42907801418439717,3.0,0.0,1.0,7.0,0.0,1.0,0.0,9.0,5,0,4823
0.44148936170212766,3.0,2.0,1.0,7.0,1.0,0.0,3.0,15.0,5,0,6069
0.5815602836879433,4.0,0.0,1.0,7.0,1.0,0.0,3.0,9.0,4,0,11087
0.18971631205673758,4.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,6,1,10368
0.31028368794326244,3.0,1.0,0.0,7.0,0.0,0.0,0.0,9.0,5,0,3540
0.3138297872340426,6.0,2.0,1.0,5.0,1.0,3.0,3.0,18.0,5,1,7005
0.28191489361702127,1.0,2.0,1.0,7.0,1.0,0.0,3.0,21.0,3,0,5704
0.06205673758865248,10.0,0.0,2.0,5.0,1.0,0.0,3.0,27.0,5,0,5613
0.16312056737588654,6.0,2.0,1.0,7.0,2.0,2.0,3.0,12.0,6,0,18275
0.473404255319149,4.0,3.0,0.0,5.0,1.0,3.0,2.0,6.0,6,0,10844
0.25531914893617025,0.0,3.0,0.0,7.0,1.0,3.0,0.0,21.0,5,0,9719
0.10283687943262412,10.0,2.0,0.0,7.0,0.0,0.0,2.0,15.0,5,0,6216
0.2872340425531915,6.0,2.0,1.0,7.0,1.0,0.0,2.0,21.0,5,0,11142
0.28191489361702127,1.0,2.0,1.0,7.0,1.0,0.0,3.0,1.0,6,1,8907
0.05319148936170213,1.0,3.0,0.0,7.0,0.0,1.0,1.0,27.0,5,0,5510
0.1099290780141844,4.0,0.0,1.0,7.0,1.0,0.0,1.0,9.0,3,1,7832
0.06382978723404256,4.0,0.0,2.0,5.0,0.0,0.0,0.0,24.0,5,0,4030
0.06205673758865248,4.0,2.0,2.0,7.0,1.0,2.0,2.0,3.0,5,0,5177
0.42907801418439717,4.0,2.0,1.0,5.0,1.0,3.0,2.0,27.0,5,0,12898
0.03191489361702128,8.0,4.0,3.0,7.0,0.0,0.0,0.0,21.0,6,0,2753
0.19326241134751773,1.0,3.0,0.0,7.0,1.0,0.0,2.0,9.0,5,0,8891
0.05319148936170213,8.0,3.0,0.0,7.0,0.0,2.0,2.0,9.0,4,0,3873
0.5035460992907802,1.0,2.0,1.0,7.0,2.0,0.0,0.0,24.0,6,0,10975
0.11170212765957448,3.0,3.0,0.0,7.0,1.0,3.0,3.0,18.0,5,1,6534
0.030141843971631208,4.0,0.0,3.0,7.0,0.0,0.0,0.0,24.0,3,1,7229
0.05851063829787234,6.0,2.0,5.0,7.0,1.0,3.0,2.0,9.0,3,1,9627
0.25531914893617025,4.0,0.0,0.0,7.0,1.0,3.0,1.0,12.0,5,1,10037
0.1843971631205674,3.0,0.0,0.0,5.0,1.0,3.0,2.0,12.0,6,0,11873
0.21808510638297873,6.0,2.0,1.0,7.0,1.0,0.0,2.0,27.0,5,0,10529
0.28368794326241137,0.0,3.0,0.0,5.0,1.0,2.0,2.0,6.0,5,0,5192
0.056737588652482275,4.0,3.0,0.0,7.0,1.0,3.0,0.0,27.0,6,0,11467
0.3280141843971631,6.0,2.0,1.0,7.0,1.0,0.0,3.0,15.0,6,1,9646
0.41312056737588654,1.0,3.0,0.0,7.0,2.0,0.0,0.0,6.0,6,0,12009
0.0549645390070922,3.0,3.0,0.0,7.0,0.0,1.0,1.0,3.0,3,1,6565
0.03191489361702128,4.0,0.0,3.0,7.0,0.0,2.0,0.0,18.0,6,0,7229
0.0549645390070922,4.0,3.0,0.0,6.0,1.0,0.0,3.0,6.0,4,1,11841
0.15070921985815602,4.0,3.0,0.0,5.0,1.0,1.0,3.0,12.0,5,1,10844
0.12411347517730496,3.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0,3,1,13628
0.50177304964539,4.0,2.0,0.0,7.0,1.0,0.0,2.0,6.0,6,0,17234
0.26595744680851063,10.0,2.0,1.0,7.0,0.0,0.0,0.0,27.0,5,0,6216
0.05851063829787234,4.0,3.0,5.0,7.0,1.0,0.0,3.0,24.0,3,1,8586
0.16134751773049646,3.0,2.0,1.0,7.0,1.0,0.0,1.0,18.0,5,1,6442
0.2641843971631206,1.0,4.0,0.0,7.0,0.0,0.0,3.0,18.0,5,1,2575
0.8138297872340425,4.0,0.0,1.0,7.0,0.0,0.0,3.0,6.0,6,0,7229
0.05851063829787234,4.0,2.0,5.0,7.0,1.0,3.0,1.0,3.0,3,1,12373
0.2872340425531915,8.0,3.0,1.0,7.0,0.0,0.0,2.0,21.0,5,0,3841
0.28191489361702127,4.0,0.0,1.0,7.0,0.0,0.0,2.0,21.0,5,0,4544
0.23581560283687944,1.0,0.0,5.0,7.0,2.0,0.0,3.0,18.0,3,0,10846
0.425531914893617,4.0,2.0,5.0,7.0,2.0,0.0,3.0,18.0,3,0,8367
0.3191489361702128,4.0,0.0,5.0,7.0,1.0,1.0,0.0,6.0,3,0,14815
